Asset Name;Model;Model No.;Category;Manufacturer;Serial;Purchased;Location;Checked Out;Type;Username;Status;Created At;Updated at;Notes;MAC Adress;Type utilisation;Propriété SI;Propriété;Date fin garantie
036P-CH01-015;Latitude;3380;Portable;DELL INC.;9THJ0P2;10/2/2018 0:00;036 - Notre-Dame-de-toutes-Aides;036 - Notre-Dame-de-toutes-Aides;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:46;mise a jour du nom et de la date d'achat par script;544810DA122D;Lab Chariot / Mobile;;;
036P-CH01-016;Latitude;3380;Portable;DELL INC.;JSHJ0P2;10/2/2018 0:00;036 - Notre-Dame-de-toutes-Aides;036 - Notre-Dame-de-toutes-Aides;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:36;mise a jour du nom et de la date d'achat par script;544810DA0E61;Lab Chariot / Mobile;;;
036P-CH01-017;Latitude;3380;Portable;DELL INC.;BRHJ0P2;10/2/2018 0:00;036 - Notre-Dame-de-toutes-Aides;036 - Notre-Dame-de-toutes-Aides;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:40;mise a jour du nom et de la date d'achat par script;544810DA1223;Lab Chariot / Mobile;;;
034P-CH01-001;Latitude;3380;Portable;DELL INC.;HSHJ0P2;10/1/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:26;mise a jour du nom et de la date d'achat par script;54-48-10-DA-12-5C;Lab Chariot / Mobile;;;
034P-CH01-002;Latitude;3380;Portable;DELL INC.;69JJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:16;mise a jour du nom et de la date d'achat par script;54-48-10-D7-5F-F0;Lab Chariot / Mobile;;;
034P-CH01-003;Latitude;3380;Portable;DELL INC.;4VHJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:05;mise a jour du nom et de la date d'achat par script;54-48-10-DA-12-5A;Lab Chariot / Mobile;;;
034P-CH01-004;Latitude;3380;Portable;DELL INC.;JTHJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:11;mise a jour du nom et de la date d'achat par script;54-48-10-DA-11-FA;Lab Chariot / Mobile;;;
034P-CH01-005;Latitude;3380;Portable;DELL INC.;3VHJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:21;mise a jour du nom et de la date d'achat par script;54-48-10-DA-12-EC;Lab Chariot / Mobile;;;
034P-CH01-006;Latitude;3380;Portable;DELL INC.;FDKJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:23;mise a jour du nom et de la date d'achat par script;54-48-10-DA-12-4C;Lab Chariot / Mobile;;;
034P-CH01-007;Latitude;3380;Portable;DELL INC.;11KJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;3/11/2022 15:21;modifie PC par TS 2021;54-48-10-DA-10-92;Lab Chariot / Mobile;;;
034P-CH01-008;Latitude;3380;Portable;DELL INC.;3SHJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;3/11/2022 17:18;modifie PC par TS;54-48-10-D7-60-84;Lab Chariot / Mobile;;;
034P-CH01-009;Latitude;3380;Portable;DELL INC.;4SHJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:21;mise a jour du nom et de la date d'achat par script;54-48-10-D7-60-86;Lab Chariot / Mobile;;;
034P-CH01-010;Latitude;3380;Portable;DELL INC.;F7JJ0P2;10/1/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:09;mise a jour du nom et de la date d'achat par script;54-48-10-D7-60-AA;Lab Chariot / Mobile;;;
034P-CH01-011;Latitude;3380;Portable;DELL INC.;68JJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:07;mise a jour du nom et de la date d'achat par script;54-48-10-DA-12-82;Lab Chariot / Mobile;;;
034P-CH01-012;Latitude;3380;Portable;DELL INC.;G7JJ0P2;10/1/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:19;mise a jour du nom et de la date d'achat par script;54-48-10-DA-10-AE;Lab Chariot / Mobile;;;
034P-CH01-013;Latitude;3380;Portable;DELL INC.;19JJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;3/17/2022 11:15;modifie PC par TS;54-48-10-D7-60-0A;Lab Chariot / Mobile;;;
034P-CH01-014;Latitude;3380;Portable;DELL INC.;J6JJ0P2;10/1/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:18;mise a jour du nom et de la date d'achat par script;54-48-10-DA-10-9E;Lab Chariot / Mobile;;;
034P-CH01-015;Latitude;3380;Portable;DELL INC.;DSHJ0P2;10/1/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;3/11/2022 15:21;modifie PC par TS 2021;54-48-10-D7-60-A8;Lab Chariot / Mobile;;;
034P-CH01-016;Latitude;3380;Portable;DELL INC.;39JJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:17;mise a jour du nom et de la date d'achat par script;54-48-10-D7-5F-16;Lab Chariot / Mobile;;;
034P-CH01-017;Latitude;3380;Portable;DELL INC.;87JJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:13;mise a jour du nom et de la date d'achat par script;54-48-10-DA-10-AA;Lab Chariot / Mobile;;;
034P-CH01-018;Latitude;3380;Portable;DELL INC.;59JJ0P2;10/2/2018 0:00;034 - Saint-Pie-X;034 - Saint-Pie-X;location;;Distribué (deployed);2/18/2019 15:04;3/11/2022 17:12;modifie PC par TS;54-48-10-D7-5F-E6;Lab Chariot / Mobile;;;
037P-CH01-001;Latitude;3380;Portable;DELL INC.;GRHJ0P2;10/1/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:47;mise a jour du nom et de la date d'achat par script;544810DA11FD;Lab Chariot / Mobile;;;
037P-CH01-002;Latitude;3380;Portable;DELL INC.;J7JJ0P2;10/1/2018 0:00;097 - Entrepot Centre Coaticook;;;;Retiré (archived);2/18/2019 15:04;2/26/2024 9:16;mise a jour du nom et de la date d'achat par script;544810DA121F;Lab Chariot / Mobile;;;
037P-CH01-003;Latitude;3380;Portable;DELL INC.;3THJ0P2;10/2/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:08;mise a jour du nom et de la date d'achat par script;544810D76033;Lab Chariot / Mobile;;;
037P-CH01-004;Latitude;3380;Portable;DELL INC.;1VHJ0P2;10/2/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:17;mise a jour du nom et de la date d'achat par script;544810DA1299;Lab Chariot / Mobile;;;
037P-CH01-005;Latitude;3380;Portable;DELL INC.;37JJ0P2;10/2/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:35;mise a jour du nom et de la date d'achat par script;544810DA1279;Lab Chariot / Mobile;;;
037P-CH01-006;Latitude;3380;Portable;DELL INC.;2SHJ0P2;10/2/2018 0:00;097 - Entrepot Centre Coaticook;;;;Retiré (archived);2/18/2019 15:04;2/26/2024 9:15;mise a jour du nom et de la date d'achat par script;544810DA120F;Lab Chariot / Mobile;;;
037P-CH01-007;Latitude;3380;Portable;DELL INC.;40KJ0P2;10/2/2018 0:00;097 - Entrepot Centre Coaticook;;;;Retiré (archived);2/18/2019 15:04;2/21/2024 11:20;mise a jour du nom et de la date d'achat par script;544810DA1053;Lab Chariot / Mobile;;;
037P-CH01-008;Latitude;3380;Portable;DELL INC.;BYJJ0P2;10/1/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:41;mise a jour du nom et de la date d'achat par script;544810DA12C7;Lab Chariot / Mobile;;;
037P-CH01-009;Latitude;3380;Portable;DELL INC.;7THJ0P2;10/2/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:16;mise a jour du nom et de la date d'achat par script;544810DA123D;Lab Chariot / Mobile;;;
037P-CH01-010;Latitude;3380;Portable;DELL INC.;9Z090P2;9/29/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:27;mise a jour du nom et de la date d'achat par script;544810D75E6F;Lab Chariot / Mobile;;;
037P-CH01-011;Latitude;3380;Portable;DELL INC.;DDKJ0P2;10/2/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:40;mise a jour du nom et de la date d'achat par script;544810DA124B;Lab Chariot / Mobile;;;
037P-CH01-012;Latitude;3380;Portable;DELL INC.;50KJ0P2;10/2/2018 0:00;037 - Sainte-Edwige;037 - Sainte-Edwige;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:43;mise a jour du nom et de la date d'achat par script;544810DA1055;Lab Chariot / Mobile;;;
085P-CH01-001;Latitude;3380;Portable;DELL INC.;BDKJ0P2;10/2/2018 0:00;085 - Liguge;085 - Liguge;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:04;mise a jour du nom et de la date d'achat par script;544810DA1247;Lab Chariot / Mobile;;;
085P-CH01-002;Latitude;3380;Portable;DELL INC.;FRHJ0P2;10/1/2018 0:00;085 - Liguge;085 - Liguge;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:18;mise a jour du nom et de la date d'achat par script;544810DA106F;Lab Chariot / Mobile;;;
085P-CH01-003;Latitude;3380;Portable;DELL INC.;DZJJ0P2;10/2/2018 0:00;097 - Entrepot Centre Coaticook;;;;Retiré (archived);2/18/2019 15:04;2/26/2024 9:17;mise a jour du nom et de la date d'achat par script;544810DA1143;Lab Chariot / Mobile;;;
085P-CH01-004;Latitude;3380;Portable;DELL INC.;2THJ0P2;10/2/2018 0:00;085 - Liguge;085 - Liguge;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:20;mise a jour du nom et de la date d'achat par script;544810D76031;Lab Chariot / Mobile;;;
085P-CH01-005;Latitude;3380;Portable;DELL INC.;CYJJ0P2;10/1/2018 0:00;097 - Entrepot Centre Coaticook;;;;Retiré (archived);2/18/2019 15:04;2/21/2024 11:16;mise a jour du nom et de la date d'achat par script;544810DA127D;Lab Chariot / Mobile;;;
085P-CH01-006;Latitude;3380;Portable;DELL INC.;G0JJ0P2;10/1/2018 0:00;085 - Liguge;085 - Liguge;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:37;mise a jour du nom et de la date d'achat par script;544810DA0E8D;Lab Chariot / Mobile;;;
085P-CH01-007;Latitude;3380;Portable;DELL INC.;18JJ0P2;10/2/2018 0:00;085 - Liguge;085 - Liguge;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:54;mise a jour du nom et de la date d'achat par script;544810DA1221;Lab Chariot / Mobile;;;
085P-CH01-008;Latitude;3380;Portable;DELL INC.;5VHJ0P2;10/2/2018 0:00;085 - Liguge;085 - Liguge;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:43;mise a jour du nom et de la date d'achat par script;544810DA1161;Lab Chariot / Mobile;;;
085P-CH01-009;Latitude;3380;Portable;DELL INC.;H7JJ0P2;10/1/2018 0:00;097 - Entrepot Centre Coaticook;;;;Retiré (archived);2/18/2019 15:04;2/26/2024 9:17;mise a jour du nom et de la date d'achat par script;544810DA10B1;Lab Chariot / Mobile;;;
085P-CH01-010;Latitude;3380;Portable;DELL INC.;B8JJ0P2;10/2/2018 0:00;085 - Liguge;085 - Liguge;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:47;mise a jour du nom et de la date d'achat par script;544810D76027;Lab Chariot / Mobile;;;
024P-CH01-001;Latitude;3380;Portable;DELL INC.;B7JJ0P2;10/1/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:32;mise a jour du nom et de la date d'achat par script;544810DA1077;Lab Chariot / Mobile;;;
024P-CH01-002;Latitude;3380;Portable;DELL INC.;HTHJ0P2;10/2/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:11;mise a jour du nom et de la date d'achat par script;544810DA1075;Lab Chariot / Mobile;;;
024P-CH01-003;Latitude;3380;Portable;DELL INC.;6THJ0P2;10/2/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:48;mise a jour du nom et de la date d'achat par script;544810DA123B;Lab Chariot / Mobile;;;
024P-CH01-004;Latitude;3380;Portable;DELL INC.;C7JJ0P2;10/1/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:19;mise a jour du nom et de la date d'achat par script;544810DA12B1;Lab Chariot / Mobile;;;
024P-CH01-005;Latitude;3380;Portable;DELL INC.;FTHJ0P2;10/2/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:54;mise a jour du nom et de la date d'achat par script;544810DA107D;Lab Chariot / Mobile;;;
024P-CH01-006;Latitude;3380;Portable;DELL INC.;D6390P2;9/29/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:39;mise a jour du nom et de la date d'achat par script;544810D75EED;Lab Chariot / Mobile;;;
024P-CH01-007;Latitude;3380;Portable;DELL INC.;6Z090P2;9/29/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:47;mise a jour du nom et de la date d'achat par script;544810D75EE3;Lab Chariot / Mobile;;;
024P-CH01-008;Latitude;3380;Portable;DELL INC.;C6390P2;9/29/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:33;mise a jour du nom et de la date d'achat par script;544810D75EAD;Lab Chariot / Mobile;;;
024P-CH01-009;Latitude;3380;Portable;DELL INC.;7Z090P2;9/29/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/12/2023 10:48;modifie PC par TS;54-48-10-D7-5E-4A;Lab Chariot / Mobile;;;
024P-CH01-010;Latitude;3380;Portable;DELL INC.;BZ090P2;9/29/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:51;mise a jour du nom et de la date d'achat par script;544810D75EBF;Lab Chariot / Mobile;;;
024P-CH01-011;Latitude;3380;Portable;DELL INC.;1SHJ0P2;10/2/2018 0:00;024 - Gendreau;024 - Gendreau;location;;Distribué (deployed);2/18/2019 15:04;9/8/2021 15:48;mise a jour du nom et de la date d'achat par script;544810DA1211;Lab Chariot / Mobile;;;
041P-GYM-001;Latitude;5490;Portable;DELL INC.;5tkwhr2;10/28/2018 0:00;041 - Monseigneur-Durand;Anne-Marie Viens;user;amviens;Distribué (deployed);2/18/2019 15:04;2/11/2022 15:12;mise a jour du nom et de la date d'achat par script;E4B97A4F3132;Enseignant;;Service Informatique;
041P-MUS-01;Latitude;5490;Portable;DELL INC.;B2XV5S2;12/1/2018 0:00;097 - Entrepot Centre Coaticook;;;;Retiré (archived);2/18/2019 15:04;2/6/2023 13:12;modifie PC par TS;E4-B9-7A-66-44-B5;Enseignant;;Service Informatique;
041P-AMPEL-001;Latitude;5490;Portable;DELL INC.;10RS5S2;12/2/2018 0:00;041 - Monseigneur-Durand;Anne-Marie Pelletier;user;ampelletier;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:10;mise a jour du nom et de la date d'achat par script;E4-B9-7A-66-44-BA;Enseignant;;;
005P-30810-MME;Latitude;5490;Portable;DELL INC.;D1RS5S2;12/1/2018 0:00;005 - La Frontaliere;Mikaëlla Ménard;user;8158891;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:16;mise a jour du nom et de la date d'achat par script;E4-B9-7A-66-44-C6;Mesure 30810;;Service Informatique;
047P-SENTIER-02;Latitude;5490;Portable;DELL INC.;F0RS5S2;12/1/2018 0:00;047 - Du Parchemin (Cote Couvent);Émilie Ouellette;user;eouellette;Distribué (deployed);2/18/2019 15:04;6/22/2023 10:25;mise a jour du nom et de la date d'achat par script;E4-B9-7A-66-44-B6;Autre personnel scolaire;;;
EVAL_30810_381;Latitude;5490;Portable;DELL INC.;9CLMTT2;2/1/2019 0:00;099 - Entrepot Centre East-Angus;;;;Déployable (deployable);2/20/2019 10:53;6/23/2022 15:42;mise a jour du nom et de la date d'achat par script;C8F7502205F5;Essaie techno;;;
EVAL_30810_382;Latitude;5490;Portable;DELL INC.;1X5CTT2;1/30/2019 0:00;099 - Entrepot Centre East-Angus;;;;Déployable (deployable);2/20/2019 10:53;2/11/2022 15:19;mise a jour du nom et de la date d'achat par script;C8-F7-50-24-02-3A;Essaie techno;;;
EVAL_30810_10383;Latitude;5490;Portable;DELL INC.;D9LMTT2;2/1/2019 0:00;099 - Entrepot Centre East-Angus;;;;Déployable (deployable);2/20/2019 10:53;9/8/2021 15:37;mise a jour du nom et de la date d'achat par script;C8F7502205F4;Essaie techno;;;
EVAL_30810_10384;Latitude;5490;Portable;DELL INC.;9HVMTT2;2/1/2019 0:00;099 - Entrepot Centre East-Angus;;;;Déployable (deployable);2/20/2019 10:53;9/8/2021 15:53;mise a jour du nom et de la date d'achat par script;C8F75024055E;Essaie techno;;;
EVAL-30810-385;Latitude;5490;Portable;DELL INC.;CFLMTT2;2/1/2019 0:00;099 - Entrepot Centre East-Angus;;;;Déployable (deployable);2/20/2019 10:53;2/29/2024 12:00;modifie PC par TS;C8-F7-50-22-0D-6F;Essaie techno;;;
EVAL_30810_10386;Latitude;5490;Portable;DELL INC.;JDLMTT2;2/1/2019 0:00;099 - Entrepot Centre East-Angus;;;;Déployable (deployable);2/20/2019 10:53;2/11/2022 15:24;mise a jour du nom et de la date d'achat par script;C8F7502205E2;Essaie techno;;;
047P-ORTHO;Latitude;5480;Portable;DELL INC.;BRWSVP2;6/13/2018 0:00;047 - Du Parchemin (Cote Couvent);;;;Retiré (archived);3/4/2019 15:25;2/13/2024 15:58;mise a jour du nom et de la date d'achat par script;1065305D1E39;Enseignant;;;
067P-LAB-02;Latitude;3380;Portable;DELL INC.;60JJ0P2;10/4/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:06;mise a jour du nom et de la date d'achat par script;54-48-10-DA-12-18;;;;
067P-LAB-01;Latitude;3380;Portable;DELL INC.;D0JJ0P2;10/3/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:18;mise a jour du nom et de la date d'achat par script;54-48-10-DA-0E-78;;;;
067P-LAB-03;Latitude;3380;Portable;DELL INC.;JZHJ0P2;10/4/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:24;mise a jour du nom et de la date d'achat par script;54-48-10-DA-0F-8E;;;;
067P-LAB-04;Latitude;3380;Portable;DELL INC.;30JJ0P2;10/4/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:16;mise a jour du nom et de la date d'achat par script;54-48-10-D1-7A-CD;;;;
067P-LAB-05;Latitude;3380;Portable;DELL INC.;21JJ0P2;10/4/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:25;mise a jour du nom et de la date d'achat par script;54-48-10-DA-10-4A;;;;
067P-LAB-06;Latitude;3380;Portable;DELL INC.;50JJ0P2;10/4/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;10/3/2022 15:34;modifie PC par TS;54-48-10-D7-5D-E0;;;;
067P-LAB-07;Latitude;3380;Portable;DELL INC.;B0JJ0P2;10/3/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:06;mise a jour du nom et de la date d'achat par script;54-48-10-DA-10-5A;;;;
067P-LAB-08;Latitude;3380;Portable;DELL INC.;CTHJ0P2;10/4/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;9/8/2021 15:45;mise a jour du nom et de la date d'achat par script;544810DA11F5;;;;
067P-LAB-09;Latitude;3380;Portable;DELL INC.;90JJ0P2;10/3/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:08;mise a jour du nom et de la date d'achat par script;54-48-10-D1-6F-75;;;;
067P-LAB-10;Latitude;3380;Portable;DELL INC.;40JJ0P2;10/4/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:26;mise a jour du nom et de la date d'achat par script;54-48-10-D7-5D-B6;;;;
067P-LAB-11;Latitude;3380;Portable;DELL INC.;10JJ0P2;10/4/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:24;mise a jour du nom et de la date d'achat par script;54-48-10-DA-0E-76;;;;
067P-LAB-12;Latitude;3380;Portable;DELL INC.;C0JJ0P2;10/3/2018 0:00;067 - Notre-Dame-du-Paradis;;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:23;mise a jour du nom et de la date d'achat par script;54-48-10-DA-0F-90;;;;
047P-LAB-03;Latitude;3380;Portable;DELL INC.;70JJ0P2;10/4/2018 0:00;011 - CEA - East Angus;;;;Distribué (deployable);3/4/2019 15:25;2/11/2022 15:06;mise a jour du nom et de la date d'achat par script;544810DA1217;;;;
047P-LAB-04;Latitude;3380;Portable;DELL INC.;F0JJ0P2;10/3/2018 0:00;011 - CEA - East Angus;;;;Distribué (deployable);3/4/2019 15:25;2/11/2022 15:15;mise a jour du nom et de la date d'achat par script;544810DA0E8B;;;;
047P-LAB-06;Latitude;3380;Portable;DELL INC.;J0JJ0P2;;011 - CEA - East Angus;;;;Distribué (deployable);3/4/2019 15:25;3/4/2019 15:25;;544810DA1153;;;;
047P-LAB-05;Latitude;3380;Portable;DELL INC.;80JJ0P2;10/4/2018 0:00;011 - CEA - East Angus;;;;Distribué (deployable);3/4/2019 15:25;9/8/2021 15:39;mise a jour du nom et de la date d'achat par script;544810D16F78;;;;
047P-LAB-07;Latitude;3380;Portable;DELL INC.;11JJ0P2;10/4/2018 0:00;011 - CEA - East Angus;;;;Distribué (deployable);3/4/2019 15:25;2/11/2022 15:26;mise a jour du nom et de la date d'achat par script;544810DA104D;;;;
047P-LAB-08;Latitude;3380;Portable;DELL INC.;20JJ0P2;10/4/2018 0:00;011 - CEA - East Angus;;;;Distribué (deployable);3/4/2019 15:25;2/11/2022 15:10;mise a jour du nom et de la date d'achat par script;544810DA115C;;;;
048P-LAB-02;Latitude;3490;Portable;DELL INC.;BYZQXR2;10/6/2018 0:00;048 - Du Parchemin (Cote College);;;;Distribué (deployable);3/4/2019 15:25;9/8/2021 15:52;mise a jour du nom et de la date d'achat par script;3C2C3099C009;;;;
048P-LAB-01;Latitude;3490;Portable;DELL INC.;F30RXR2;;048 - Du Parchemin (Cote College);;;;Distribué (deployable);3/4/2019 15:25;3/4/2019 15:25;;3C2C3099C11E;;;;
047P-EGAUDREAU;Latitude;3490;Portable;DELL INC.;H10RXR2;10/6/2018 0:00;Utilisateurs Inactifs;Éric Gaudreau;user;egaudreau;Distribué (deployed);3/4/2019 15:25;4/6/2024 4:16;mise a jour du nom et de la date d'achat par script;3C2C3099C0C8;Autre personnel scolaire;;;
048P-LAB-04;Latitude;3490;Portable;DELL INC.;BSMQXR2;10/6/2018 0:00;048 - Du Parchemin (Cote College);;;;Distribué (deployable);3/4/2019 15:25;10/5/2023 14:10;modifie PC par TS;3C-2C-30-99-BD-D1;;;;
047P-LAB-02;Latitude;3490;Portable;DELL INC.;5P3PXR2;10/6/2018 0:00;047 - Du Parchemin (Cote Couvent);;;;Distribué (deployable);3/4/2019 15:25;6/22/2023 10:23;mise a jour du nom et de la date d'achat par script;3C-2C-30-98-E2-37;;;;
047P-LAB-01;Latitude;3490;Portable;DELL INC.;6HTQXR2;10/6/2018 0:00;047 - Du Parchemin (Cote Couvent);;;;Distribué (deployable);3/4/2019 15:25;9/8/2021 15:31;mise a jour du nom et de la date d'achat par script;3C2C3099C0CB;;;;
